country,location_id,observation_id,user_id,submission_time,age,gender,geography,financial_situation,education,employment_status,ethnicity,religion,edu_ch4_gender,edu_ch2_gender,edu_ch3_gender,edu_ch1_gender,edu_ch4_no_school_why,edu_ch2_no_school_why,edu_ch3_no_school_why,edu_ch1_no_school_why,edu_ch4_help,edu_ch2_help,edu_ch3_help,edu_ch1_help,edu_ch4_internet_access,edu_ch2_internet_access,edu_ch3_internet_access,edu_ch1_internet_access,edu_ch4_level,edu_ch2_level,edu_ch3_level,edu_ch1_level,edu_ch4_remote_method,edu_ch2_remote_method,edu_ch3_remote_method,edu_ch1_remote_method,edu_ch4_school_reopen,edu_ch2_school_reopen,edu_ch3_school_reopen,edu_ch1_school_reopen,edu_ch4_situation,edu_ch2_situation,edu_ch3_situation,edu_ch1_situation,edu_ch4_support,edu_ch2_support,edu_ch3_support,edu_ch1_support,edu_ch4_school_type,edu_ch2_school_type,edu_ch3_school_type,edu_ch1_school_type,edu_students,edu_ch4_age,edu_ch2_age,edu_ch3_age,edu_ch1_age,edu_ch1_support_1,edu_ch1_support_2,edu_ch1_support_0,edu_ch1_remote_method_1,edu_ch1_remote_method_2,edu_ch1_remote_method_3,edu_ch1_remote_method_4,edu_ch1_remote_method_5,edu_ch1_help_3,edu_ch1_help_1,edu_ch1_help_4,edu_ch1_help_5,edu_ch1_help_6,edu_ch1_help_2,edu_ch1_help_0,edu_ch1_help_99,edu_ch2_support_1,edu_ch2_support_2,edu_ch2_support_0,edu_ch2_remote_method_1,edu_ch2_remote_method_2,edu_ch2_remote_method_3,edu_ch2_remote_method_4,edu_ch2_remote_method_5,edu_ch2_help_3,edu_ch2_help_1,edu_ch2_help_4,edu_ch2_help_5,edu_ch2_help_6,edu_ch2_help_2,edu_ch2_help_0,edu_ch2_help_99,edu_ch3_support_1,edu_ch3_support_2,edu_ch3_support_0,edu_ch3_remote_method_1,edu_ch3_remote_method_2,edu_ch3_remote_method_3,edu_ch3_remote_method_4,edu_ch3_remote_method_5,edu_ch3_help_3,edu_ch3_help_1,edu_ch3_help_4,edu_ch3_help_5,edu_ch3_help_6,edu_ch3_help_2,edu_ch3_help_0,edu_ch3_help_99,edu_ch4_support_1,edu_ch4_support_2,edu_ch4_support_0,edu_ch4_remote_method_1,edu_ch4_remote_method_2,edu_ch4_remote_method_3,edu_ch4_remote_method_4,edu_ch4_remote_method_5,edu_ch4_help_3,edu_ch4_help_1,edu_ch4_help_4,edu_ch4_help_5,edu_ch4_help_6,edu_ch4_help_2,edu_ch4_help_0,edu_ch4_help_99
Philippines,16,edu_5363119647096832,edu_5898317474299904,2021-05-28 22:14:45.371 UTC,5,1,1,6,14,16,Tagalog,Roman Catholic (Christian),0,0,0,0,NA,NA,NA,NA,"no, studies alone","no, studies alone","no, studies alone","no, studies alone",4,4,4,4,4,4,4,4,online (using computer/tablet),online (using computer/tablet),online (using computer/tablet),online (using computer/tablet),NA,NA,NA,NA,2,2,2,2,,,,,2,2,2,2,4,18,16,17,15,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
Philippines,16,edu_5961179582431232,edu_6652200286945280,2021-05-28 22:48:46.892 UTC,2,2,3,99,99,15,Bisaya,Roman Catholic (Christian),1,0,0,1,NA,NA,NA,NA,other,other,other,other,2,2,2,2,5,4,5,5,online (using computer/tablet),online (using computer/tablet),online (using computer/tablet),online (using smartphone),NA,NA,NA,NA,2,3,2,3,,received remedial support organized by school,,received remedial support organized by school,2,1,2,2,4,21,16,21,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
Philippines,16,edu_5720798852808704,edu_4998031375335424,2021-05-28 22:27:36.595 UTC,2,2,1,3,11,12,Indigenous^Bisaya,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6214414176092160,edu_6512683194253312,2021-05-28 22:57:31.558 UTC,2,2,1,5,13,15,Tagalog^Hiligaynon,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,5,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,23,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6171924299513856,edu_6053857850556416,2021-05-28 22:20:25.49 UTC,3,2,1,5,9,11,Bisaya,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5871991751180288,edu_5275529478668288,2021-05-28 22:29:00.313 UTC,2,1,2,99,99,15,Bisaya,No religion,NA,0,1,1,NA,NA,NA,NA,,father or step father^mother or step mother,"brother, step brother, brother in law",father or step father^mother or step mother,NA,3,3,2,NA,2,2,2,,online (using computer/tablet)^online (using smartphone)^paper materials sent home,online (using computer/tablet)^online (using smartphone)^paper materials sent home,online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,2,2,3,,,,received remedial support elsewhere,NA,1,1,1,3,NA,50,22,50,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6030653731897344,edu_5328763025096704,2021-05-28 23:18:52.194 UTC,3,1,1,5,10,17,Tagalog,Christian (Other),NA,2,2,1,NA,2,NA,NA,,,"sister, stepsister, sister in law","brother, step brother, brother in law^father or step father",NA,NA,4,3,NA,5,5,3,,,online (using smartphone),online (using computer/tablet)^online (using smartphone),NA,4,NA,NA,NA,0,3,2,,,received remedial support organized by school,,NA,1,1,1,3,NA,8,1,5,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5831192095227904,edu_5475744598982656,2021-05-28 19:23:51.931 UTC,5,1,3,3,7,17,Bisaya,Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_4822648646533120,edu_4614094415986688,2021-05-28 21:48:56.84 UTC,3,2,1,6,12,11,Tagalog^Bisaya,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,"sister, stepsister, sister in law",NA,NA,NA,4,NA,NA,NA,5,,,,online (using computer/tablet),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,19,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5797416438857728,edu_5774421025882112,2021-05-28 22:54:19.548 UTC,2,1,3,5,99,15,Bisaya,Christian (Other),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6310848003047424,edu_5656270815363072,2021-05-28 21:16:33.46 UTC,3,2,1,3,14,11,Bisaya,Christian (Other),NA,1,1,1,NA,NA,NA,NA,,"mother or step mother^no, studies alone","no, studies alone",mother or step mother,NA,3,3,3,NA,4,5,1,,online (using computer/tablet),online (using computer/tablet)^online (using smartphone),online (using computer/tablet)^paper materials sent home,NA,NA,NA,NA,NA,2,2,2,,,,,NA,2,2,2,3,NA,15,21,6,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_4622179840032768,edu_5801719224336384,2021-05-28 21:36:51.577 UTC,3,2,1,99,13,11,Tagalog,Roman Catholic (Christian),0,1,0,1,NA,NA,NA,NA,another family member,another family member,another family member,another family member,3,2,2,2,3,3,3,2,online (using computer/tablet),online (using computer/tablet),online (using computer/tablet),online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,2,2,2,2,,,,,1,1,1,1,4,13,11,12,9,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1
Philippines,16,edu_5507551679741952,edu_5808765762011136,2021-05-28 22:18:10.377 UTC,3,1,3,3,13,17,Tagalog,Muslim,NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,2,1,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6010824807415808,edu_5435284668022784,2021-05-28 22:55:38.77 UTC,2,2,1,4,14,11,Bisaya,Christian (Other),NA,2,NA,2,NA,NA,NA,NA,,"brother, step brother, brother in law^father or step father^sister, stepsister, sister in law",,"sister, stepsister, sister in law",NA,NA,NA,NA,NA,1,NA,2,,classes on radio^paper materials sent home,,paper materials sent home,NA,NA,NA,NA,NA,2,NA,3,,,,received remedial support elsewhere,NA,1,NA,1,2,NA,12,NA,25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,1,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6734851435921408,edu_5981885934600192,2021-05-28 19:39:44.598 UTC,3,2,3,5,8,15,Tagalog,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6038229785772032,edu_5031066427719680,2021-05-28 22:32:09.165 UTC,4,2,3,7,99,17,Prefer not to answer^None of the above,Roman Catholic (Christian),0,0,0,1,NA,NA,NA,NA,"a private tutor or teacher^another family member^brother, step brother, brother in law^father or step father^mother or step mother^no, studies alone^sister, stepsister, sister in law","a private tutor or teacher^another family member^brother, step brother, brother in law^father or step father^mother or step mother^sister, stepsister, sister in law","a private tutor or teacher^another family member^brother, step brother, brother in law^father or step father^mother or step mother^no, studies alone^sister, stepsister, sister in law","a private tutor or teacher^another family member^brother, step brother, brother in law^father or step father^mother or step mother^no, studies alone^sister, stepsister, sister in law",2,1,1,1,4,2,3,1,classes on radio^classes on television^online (using computer/tablet)^online (using smartphone)^paper materials sent home,classes on radio^classes on television^online (using computer/tablet)^online (using smartphone)^paper materials sent home,classes on radio^classes on television^online (using computer/tablet)^online (using smartphone)^paper materials sent home,classes on radio^classes on television^online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,3,2,2,2,received no remedial support,,,,1,2,2,2,5,16,7,16,5,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
Philippines,16,edu_4623328643121152,edu_4956724762509312,2021-05-28 22:20:30.889 UTC,2,1,3,3,13,15,Tagalog,Roman Catholic (Christian),NA,NA,NA,0,NA,NA,NA,NA,,,,father or step father,NA,NA,NA,0,NA,NA,NA,1,,,,online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5827233444003840,edu_6502749056532480,2021-05-28 23:21:16.989 UTC,2,2,2,5,15,17,Bisaya,Baptist (Protestant Christian),NA,1,1,1,NA,NA,NA,NA,,,,other,NA,NA,NA,3,NA,4,3,5,,,,online (using smartphone),NA,NA,NA,NA,NA,1,1,2,,received remedial support organized by school,received remedial support organized by school,,NA,2,2,2,3,NA,18,15,22,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5810545398906880,edu_6351717239357440,2021-05-28 21:50:25.057 UTC,2,2,1,99,99,17,Tagalog,Roman Catholic (Christian),2,2,2,1,NA,NA,NA,NA,father or step father,,"sister, stepsister, sister in law",,2,NA,3,NA,3,3,2,3,online (using smartphone),,online (using smartphone),,NA,NA,NA,NA,2,1,2,1,,received remedial support elsewhere,,received remedial support elsewhere,1,1,1,1,5,15,15,15,30,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Philippines,16,edu_6359841332527104,edu_6155427762143232,2021-05-28 20:20:23.923 UTC,4,1,3,99,10,17,Tagalog,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,mother or step mother,NA,NA,NA,3,NA,NA,NA,4,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,18,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5372155788525568,edu_6331878180388864,2021-05-28 22:54:56.298 UTC,4,1,1,7,11,11,Tagalog,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,father or step father^mother or step mother,NA,NA,NA,3,NA,NA,NA,4,,,,online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,15,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5283901055696896,edu_4671734572908544,2021-05-28 20:11:24.195 UTC,2,1,3,5,10,14,Tagalog,Roman Catholic (Christian),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,2,1,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5259306831446016,edu_6191926001008640,2021-05-28 22:05:00.252 UTC,4,1,3,3,9,11,Bisaya,Christian (Other),NA,1,NA,1,NA,NA,NA,NA,,mother or step mother,,father or step father,NA,3,NA,1,NA,5,NA,2,,online (using smartphone),,online (using smartphone),NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,1,2,NA,21,NA,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6135480696700928,edu_4773467718418432,2021-05-28 22:38:57.974 UTC,5,1,3,5,9,17,Bisaya,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,9,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5594244353097728,edu_5633914129350656,2021-05-28 21:53:36.452 UTC,2,3,3,99,7,15,Hiligaynon^Bisaya,Christian (Other),NA,NA,NA,1,NA,NA,NA,NA,,,,"no, studies alone",NA,NA,NA,3,NA,NA,NA,5,,,,online (using computer/tablet)^online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,18,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5569100305924096,edu_6415117303676928,2021-05-28 23:11:35.814 UTC,3,2,2,6,14,11,Bisaya^Tagalog,Roman Catholic (Christian),NA,0,NA,1,NA,NA,NA,NA,,mother or step mother,,mother or step mother,NA,NA,NA,NA,NA,1,NA,2,,paper materials sent home,,paper materials sent home,NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,1,2,NA,6,NA,7,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_4855284492402688,edu_4916839980728320,2021-05-28 22:42:07.582 UTC,4,2,3,3,13,21,None of the above,Christian (Other),NA,1,NA,1,NA,NA,NA,NA,,mother or step mother,,mother or step mother,NA,NA,NA,1,NA,2,NA,4,,paper materials sent home,,online (using smartphone),NA,NA,NA,NA,NA,2,NA,2,,,,,NA,1,NA,2,2,NA,9,NA,17,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_6011777753284608,edu_4525027749003264,2021-05-28 22:47:40.581 UTC,2,1,3,5,10,15,Bisaya,Roman Catholic (Christian),1,0,0,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,2,3,2,3,,,,,NA,NA,NA,NA,1,1,1,1,received remedial support elsewhere,received no remedial support,received no remedial support,received remedial support elsewhere,1,1,2,1,4,20,20,20,20,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5467206065586176,edu_5342737761304576,2021-05-28 22:57:48.844 UTC,2,2,2,5,99,17,Hiligaynon,Roman Catholic (Christian),NA,1,NA,1,NA,NA,NA,NA,,another family member,,,NA,3,NA,NA,NA,5,NA,5,,online (using smartphone),,,NA,NA,NA,NA,NA,3,NA,1,,received remedial support elsewhere,,received remedial support elsewhere,NA,1,NA,1,2,NA,21,NA,21,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5366557030219776,edu_5924311839014912,2021-05-28 22:46:23.855 UTC,2,2,3,5,14,11,Bisaya,Christian (Other),NA,NA,NA,2,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_5477884964896768,edu_6744250579681280,2021-05-28 22:58:21.703 UTC,2,2,1,5,10,14,Bisaya,Roman Catholic (Christian),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,16,edu_4937018391134208,edu_4586916497588224,2021-05-28 23:13:55.598 UTC,2,2,3,5,9,15,Tagalog,Muslim,0,0,1,1,1,1,1,1,,,,,NA,NA,NA,NA,4,3,3,1,,,,,1,1,1,1,0,0,0,0,,,,,1,1,1,1,4,17,12,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
